Word,Lemma,prs,freq,n_morphemes,Length,Lemma_Zipf_Frequency,Zipf_Frequency
estomaqué,estomac,"(0, 1, 1)",0.06,2,9,4.01,2.34
éterniser,éternel,"(0, 1, 1)",0.65,2,9,4.02,2.73
étouffant,étouffer,"(0, 1, 1)",1.68,2,9,3.7,2.95
étrangeté,étrange,"(0, 1, 1)",0.35,2,9,4.51,2.93
exaltante,exalter,"(0, 1, 1)",0.27,2,9,2.56,2.52
excusable,excuse,"(0, 1, 1)",0.39,2,9,4.53,2.64
exécrable,exécrer,"(0, 1, 1)",1.08,2,9,0.0,3.03
exécuteur,exécuter,"(0, 1, 1)",1.05,2,9,3.97,2.92
chalutier,chalut,"(0, 1, 1)",1.13,2,9,2.38,2.63
chamelier,chameau,"(0, 1, 1)",0.12,2,9,3.32,1.57
chanceuse,chance,"(0, 1, 1)",12.73,2,9,5.15,3.13
chaotique,chaos,"(0, 1, 1)",0.76,2,9,4.11,3.4
chapeauté,chapeau,"(0, 1, 1)",0.01,2,9,4.36,2.2
châtelain,château,"(0, 1, 1)",0.3,2,9,4.72,3.15
chauffard,chaud,"(0, 1, 1)",1.38,2,9,4.79,2.98
chaumière,chaume,"(0, 1, 1)",1.47,2,9,2.91,2.77
chausseur,chausser,"(0, 1, 1)",0.07,2,9,2.68,1.98
dépréciée,prix,"(1, 1, 1)",0.01,3,9,5.59,2.01
célébrait,célèbre,"(0, 1, 1)",11.51,2,9,4.74,2.95
cellulite,cellule,"(0, 1, 1)",0.56,2,9,4.3,2.89
celluloïd,cellule,"(0, 1, 1)",0.08,2,9,4.3,2.18
cernaient,cerne,"(0, 1, 1)",7.21999999999999,2,9,2.75,1.39
surcharge,charge,"(1, 1, 0)",1.79,2,9,5.02,3.44
surestimé,estimer,"(1, 1, 0)",0.72,2,9,3.93,2.76
élocution,locut,"(1, 1, 1)",0.84,3,9,0.0,2.85
excursion,curs,"(1, 1, 1)",3.67,3,9,1.46,3.45
extorsion,tordre,"(1, 1, 1)",1.57,3,9,3.3,3.06
exorciser,exorc,"(0, 1, 1)",0.48,2,9,0.0,2.68
exorcisme,exorc,"(0, 1, 1)",1.86,2,9,0.0,2.83
ressoudée,souder,"(1, 1, 0)",0.32,2,9,3.07,1.42
expéditif,expédier,"(0, 1, 1)",0.05,2,9,3.21,2.54
extatique,extase,"(0, 1, 1)",0.38,2,9,3.31,2.49
fabuleuse,fable,"(0, 1, 1)",15.34,2,9,3.47,3.36
fanatique,fan,"(0, 1, 1)",4.62,2,9,4.47,3.3
fanatisme,fan,"(0, 1, 1)",0.54,2,9,4.47,3.2
fantasmer,fantasme,"(0, 1, 1)",0.86,2,9,3.75,2.93
fastueuse,fast,"(0, 1, 1)",0.36,2,9,3.86,2.33
fatalisme,fatal,"(0, 1, 1)",0.19,2,9,3.67,2.77
fataliste,fatal,"(0, 1, 1)",0.08,2,9,3.67,2.76
chaînette,chaîne,"(0, 1, 1)",0.25,2,9,4.82,2.39
carrelage,carreau,"(0, 1, 1)",2.39,2,9,3.48,3.12
cascadeur,cascade,"(0, 1, 1)",2.53,2,9,3.65,2.77
cassables,casser,"(0, 1, 1)",0.01,2,9,4.36,1.04
détourage,tour,"(1, 1, 1)",0.14,3,9,5.37,1.73
dévoilait,voile,"(1, 1, 1)",6.79,3,9,4.49,2.51
dévorante,vore,"(1, 1, 1)",0.45,3,9,1.81,2.6
diffamées,ffam,"(1, 1, 1)",0.0,3,9,1.32,1.09
discerner,cerne,"(1, 1, 1)",0.69,3,9,2.75,3.17
disculper,coupable,"(1, 1, 1)",0.61,3,9,4.46,2.71
feuillées,feuille,"(0, 1, 1)",0.14,2,9,4.41,1.76
rééditant,éditer,"(1, 1, 0)",0.01,2,9,3.38,1.71
réessayer,essayer,"(1, 1, 0)",2.4,2,9,4.94,2.84
renseigna,enseigner,"(1, 1, 0)",18.66,2,9,4.07,1.53
repeindre,peindre,"(1, 1, 0)",2.79,2,9,3.93,3.06
repensant,penser,"(1, 1, 0)",7.75,2,9,5.08,3.02
ressaisie,saisir,"(1, 1, 0)",5.44,2,9,4.3,2.24
ressembla,sembler,"(1, 1, 0)",147.909999999999,2,9,3.74,1.56
cafetière,cafe,"(0, 1, 1)",1.92,2,9,3.18,3.07
caillasse,cailler,"(0, 1, 1)",0.16,2,9,2.43,2.34
calomniée,calomnie,"(0, 1, 1)",1.95,2,9,3.06,1.71
canonnade,canon,"(0, 1, 1)",0.04,2,9,4.36,2.36
cantonais,canton,"(0, 1, 1)",0.48,2,9,4.16,2.65
cantonale,canton,"(0, 1, 1)",0.34,2,9,4.16,3.08
cantonade,canton,"(0, 1, 1)",0.01,2,9,4.16,1.99
caressant,caresse,"(0, 1, 1)",1.34999999999999,2,9,3.57,2.87
cargaison,charge,"(0, 1, 1)",7.57,2,9,5.02,3.44
fatiguait,fatigue,"(0, 1, 1)",121.179999999999,2,9,4.24,1.91
fébrilité,fébrile,"(0, 1, 1)",0.01,2,9,3.08,2.57
fécondité,fécond,"(0, 1, 1)",0.44,2,9,2.72,3.36
ferraille,fer,"(0, 1, 1)",4.37,2,9,4.82,3.14
carnivore,carni,"(0, 1, 1)",0.46,2,9,1.22,2.95
bronchite,bronche,"(0, 1, 1)",1.15,2,9,2.66,2.83
brouillon,brouiller,"(0, 1, 1)",1.49,2,9,3.28,3.32
broutille,brout,"(0, 1, 1)",1.87,2,9,1.6,2.49
bruissait,bruit,"(0, 1, 1)",0.0,2,9,4.71,1.74
bruissant,bruit,"(0, 1, 1)",5.92,2,9,4.71,1.62
buanderie,buand,"(0, 1, 1)",0.81,2,9,0.0,2.85
buraliste,bureau,"(0, 1, 1)",0.57,2,9,5.04,2.62
cabaliste,cabale,"(0, 1, 1)",0.0,2,9,3.02,1.39
cafardeux,cafard,"(0, 1, 1)",0.11,2,9,3.14,1.43
fluctuent,flux,"(0, 1, 1)",0.05,2,9,4.27,2.3
fiévreuse,fièvre,"(0, 1, 1)",1.17,2,9,4.14,2.43
filaments,fil,"(0, 1, 1)",0.11,2,9,4.82,2.9
flambeuse,flamber,"(0, 1, 1)",0.01,2,9,2.92,1.11
flatterie,flatter,"(0, 1, 1)",1.4,2,9,3.16,2.67
brindille,brin,"(0, 1, 1)",1.25,2,9,3.74,2.51
disjoncté,joindre,"(1, 1, 1)",1.65,3,9,4.22,2.08
échevelée,cheveux,"(1, 1, 1)",0.02,3,9,4.85,2.1
éclaireur,clair,"(1, 1, 1)",3.57,3,9,4.89,2.9
écoeurant,coeur,"(1, 1, 1)",1.93,3,9,4.99,2.83
efflanqué,flanc,"(1, 1, 1)",0.14,3,9,3.86,1.52
égaieront,gai,"(1, 1, 1)",0.2,3,9,3.63,1.08
égratigne,gratter,"(1, 1, 1)",0.07,3,9,3.63,2.13
emballait,balle,"(1, 1, 1)",17.52,3,9,4.6,2.09
brochette,broche,"(0, 1, 1)",2.26,2,9,3.33,3.12
bourrelet,bourrer,"(0, 1, 1)",0.49,2,9,3.14,2.52
boutonner,bouton,"(0, 1, 1)",0.72,2,9,4.23,1.88
bravement,brave,"(0, 1, 1)",0.59,2,9,3.91,2.38
brigadier,brigade,"(0, 1, 1)",2.73,2,9,4.12,3.27
fournaise,four,"(0, 1, 1)",0.59,2,9,4.26,3.0
fleurette,fleur,"(0, 1, 1)",0.29,2,9,4.34,2.39
prévalent,valoir,"(1, 1, 0)",0.57,2,9,4.14,2.78
rassembla,assembler,"(1, 1, 0)",24.11,2,9,3.4,2.66
rechigner,chigner,"(1, 1, 0)",0.08,2,9,0.0,2.43
redémarre,démarrer,"(1, 1, 0)",1.4,2,9,3.9,3.01
fleuriste,fleur,"(0, 1, 1)",4.08,2,9,4.34,3.15
floraison,flore,"(0, 1, 1)",0.29,2,9,3.87,3.46
flottille,flot,"(0, 1, 1)",0.28,2,9,3.7,2.96
boiseries,boire,"(0, 1, 1)",0.15,2,9,4.62,2.95
bordaient,bord,"(0, 1, 1)",4.05,2,9,4.98,1.94
bougeotte,bouger,"(0, 1, 1)",1.04,2,9,4.41,2.25
bouillant,bouillir,"(0, 1, 1)",4.62,2,9,3.45,3.24
boulotter,boule,"(0, 1, 1)",0.12,2,9,4.2,1.33
follement,fou,"(0, 1, 1)",4.15,2,9,4.9,3.09
formulait,formule,"(0, 1, 1)",2.78999999999999,2,9,4.61,1.97
fossoyeur,fosse,"(0, 1, 1)",2.77,2,9,3.9,2.88
fouettait,fouet,"(0, 1, 1)",6.58,2,9,3.78,1.85
fouineurs,fouine,"(0, 1, 1)",0.87,2,9,3.12,1.83
fourberie,fourb,"(0, 1, 1)",0.52,2,9,0.0,2.65
bouquiner,bouquin,"(0, 1, 1)",0.17,2,9,3.72,2.32
blondasse,blond,"(0, 1, 1)",0.77,2,9,3.67,2.54
bloqueurs,bloc,"(0, 1, 1)",0.06,2,9,4.49,2.46
embaumait,baume,"(1, 1, 1)",1.10999999999999,3,9,3.54,1.59
emboîtage,boîte,"(1, 1, 1)",0.0,3,9,4.7,1.78
embrasait,braise,"(1, 1, 1)",1.77,3,9,2.93,1.66
emmerdant,merde,"(1, 1, 1)",57.5199999999999,3,9,5.23,2.47
emmerdeur,merde,"(1, 1, 1)",5.17,3,9,5.23,2.58
fourrière,fourr,"(0, 1, 1)",2.83,2,9,1.31,3.11
fraiseuse,fraise,"(0, 1, 1)",0.07,2,9,3.52,1.88
fraternel,frère,"(0, 1, 1)",1.86,2,9,5.18,2.95
friandise,friand,"(0, 1, 1)",2.28,2,9,2.86,2.73
frilosité,frileux,"(0, 1, 1)",0.01,2,9,3.01,2.42
frisettes,friser,"(0, 1, 1)",0.03,2,9,2.45,1.64
frissonna,frisson,"(0, 1, 1)",1.7,2,9,3.38,1.85
empaillée,paille,"(1, 1, 1)",0.54,3,9,4.06,1.62
bercement,bercer,"(0, 1, 1)",0.0,2,9,2.89,1.35
besogneux,besogne,"(0, 1, 1)",0.12,2,9,3.06,2.15
bestiaire,bête,"(0, 1, 1)",0.0,2,9,4.51,2.84
beuveries,beuv,"(0, 1, 1)",0.26,2,9,0.0,2.4
bigrement,bigre,"(0, 1, 1)",0.28,2,9,2.25,2.02
bijoutier,bijou,"(0, 1, 1)",1.54,2,9,3.7,3.15
blancheur,blanc,"(0, 1, 1)",1.23,2,9,5.14,2.95
irrespect,respect,"(1, 1, 0)",0.13,2,9,4.91,2.74
mécontent,content,"(1, 1, 0)",2.41,2,9,4.74,3.32
méprenant,prendre,"(1, 1, 0)",12.05,2,9,5.62,1.11
monocorde,corde,"(1, 1, 0)",0.02,2,9,4.11,2.26
monolithe,lith,"(1, 1, 0)",0.14,2,9,1.76,2.72
monologue,logue/ie,"(1, 1, 0)",1.58,2,9,2.37,3.3
parachute,chute,"(1, 1, 0)",5.27,2,9,4.64,3.48
prémédité,méditer,"(1, 1, 0)",1.82,2,9,3.5,3.07
frivolité,frivole,"(0, 1, 1)",0.4,2,9,2.79,2.4
bassistes,bas,"(0, 1, 1)",0.02,2,9,5.39,1.99
bâtardise,bâtard,"(0, 1, 1)",0.01,2,9,3.75,1.73
bateliers,bâteau,"(0, 1, 1)",0.11,2,9,2.32,2.48
bâtonnier,bâton,"(0, 1, 1)",0.16,2,9,4.1,2.98
bavardage,bavard,"(0, 1, 1)",3.56,2,9,3.19,2.89
béatement,béat,"(0, 1, 1)",0.01,2,9,2.79,1.87
béatifier,béat,"(0, 1, 1)",0.0,2,9,2.79,1.29
béatitude,béat,"(0, 1, 1)",0.58,2,9,2.79,2.65
becqueter,bec,"(0, 1, 1)",0.1,2,9,3.99,1.65
gaullisme,gaul,"(0, 1, 1)",0.0,2,9,1.96,2.81
frôlement,frôler,"(0, 1, 1)",0.11,2,9,2.91,1.83
fromagers,fromage,"(0, 1, 1)",0.02,2,9,4.29,2.37
froussard,frousse,"(0, 1, 1)",1.72,2,9,2.72,1.97
fruitiers,fruit,"(0, 1, 1)",0.23,2,9,4.38,3.16
fulgurant,fulgurer,"(0, 1, 1)",0.61,2,9,0.0,2.84
fusiliers,fusil,"(0, 1, 1)",0.4,2,9,4.1,2.73
fusionner,fusion,"(0, 1, 1)",1.01,2,9,4.34,3.44
futilités,futile,"(0, 1, 1)",0.43,2,9,3.16,2.57
galamment,galant,"(0, 1, 1)",0.07,2,9,3.25,1.56
bedonnant,bedaine,"(0, 1, 1)",0.17,2,9,2.47,2.21
enclenche,clenche,"(1, 1, 1)",2.83,3,9,1.69,2.85
endettant,dette,"(1, 1, 1)",1.27999999999999,3,9,4.52,1.91
endeuillé,deuil,"(1, 1, 1)",0.13,3,9,4.1,2.45
banalités,banal,"(0, 1, 1)",0.71,2,9,3.77,2.84
bananiers,banane,"(0, 1, 1)",0.71,2,9,3.8,2.43
banquette,banque,"(0, 1, 1)",3.02,2,9,4.87,3.36
goudronné,goudron,"(0, 1, 1)",0.45,2,9,3.22,2.07
gaminerie,gamin,"(0, 1, 1)",0.08,2,9,4.3,1.8
garçonnet,garçon,"(0, 1, 1)",0.21,2,9,4.64,2.43
ineffable,effable,"(1, 1, 0)",0.04,2,9,0.0,2.56
inespérée,espérée,"(1, 1, 0)",0.18,2,9,2.7,2.77
infléchir,fléchir,"(1, 1, 0)",0.05,2,9,2.84,2.79
infortune,fortune,"(1, 1, 0)",1.3,2,9,4.41,2.86
inoccupée,occuper,"(1, 1, 0)",0.48,2,9,4.6,2.44
insoluble,soluble,"(1, 1, 0)",0.5,2,9,3.04,2.84
interagit,agiter,"(1, 1, 0)",0.05,2,9,3.35,2.64
avidement,avide,"(0, 1, 1)",0.38,2,9,3.35,2.32
bagagiste,bagage,"(0, 1, 1)",0.24,2,9,3.64,2.32
bagarreur,bagarre,"(0, 1, 1)",0.95,2,9,3.89,2.6
balancier,balance,"(0, 1, 1)",0.26,2,9,4.39,2.96
encadreur,cadre,"(1, 1, 1)",0.16,3,9,5.11,1.9
griffures,griffe,"(0, 1, 1)",0.63,2,9,3.41,2.45
gaulliste,gaul,"(0, 1, 1)",0.01,2,9,1.96,3.18
gazinière,gaz,"(0, 1, 1)",0.01,2,9,4.82,2.17
geignarde,geindre,"(0, 1, 1)",0.14,2,9,2.51,1.87
gémissant,gémir,"(0, 1, 1)",0.23,2,9,2.89,2.55
gestation,gesta,"(0, 1, 1)",0.53,2,9,2.43,3.35
glissière,glisser,"(0, 1, 1)",0.22,2,9,3.99,2.62
glorieuse,gloire,"(0, 1, 1)",7.54999999999999,2,9,4.31,3.4
glorifier,gloire,"(0, 1, 1)",0.56,2,9,4.31,2.95
asticoter,asticot,"(0, 1, 1)",0.24,2,9,2.46,1.7
atrocités,atroce,"(0, 1, 1)",2.96,2,9,3.6,3.39
attachant,attacher,"(0, 1, 1)",1.14,2,9,3.98,3.37
attirance,attirer,"(0, 1, 1)",2.38,2,9,4.36,3.47
auditoire,audio,"(0, 1, 1)",0.58,2,9,4.07,3.47
aumônerie,aumône,"(0, 1, 1)",0.02,2,9,3.1,2.57
auvergnat,auvergne,"(0, 1, 1)",0.01,2,9,3.92,2.82
aveuglait,aveugle,"(0, 1, 1)",3.76,2,9,4.29,1.9
aveuglant,aveugle,"(0, 1, 1)",0.96,2,9,4.29,2.32
incommode,commode,"(1, 1, 0)",0.51,2,9,3.57,2.36
goulûment,goulû,"(0, 1, 1)",0.14,2,9,0.0,2.2
gouttière,goutte,"(0, 1, 1)",2.99,2,9,4.03,3.03
gracieuse,grâce,"(0, 1, 1)",4.55,2,9,5.29,3.03
gradation,grade,"(0, 1, 1)",0.11,2,9,4.0,2.66
graphiste,graphe/ie,"(0, 1, 1)",0.18,2,9,3.16,3.38
grattages,gratter,"(0, 1, 1)",0.0,2,9,3.63,1.52
gratteurs,gratter,"(0, 1, 1)",0.01,2,9,3.63,1.47
grenadier,grenade,"(0, 1, 1)",0.14,2,9,3.9,2.64
grenadine,grenade,"(0, 1, 1)",0.16,2,9,3.9,2.63
grévistes,grève,"(0, 1, 1)",1.23,2,9,4.52,3.49
assassine,assassin,"(0, 1, 1)",34.67,2,9,3.82,3.16
assiduité,assidu,"(0, 1, 1)",0.19,2,9,2.95,3.04
enfourcha,fourche,"(1, 1, 1)",0.279999999999999,3,9,3.3,1.33
englobait,globe,"(1, 1, 1)",0.48,3,9,4.11,2.23
engouffra,gouffre,"(1, 1, 1)",0.36,3,9,3.62,1.86
engraisse,graisse,"(1, 1, 1)",0.41,3,9,3.83,2.43
engrenage,grain,"(1, 1, 1)",0.84,3,9,4.01,3.21
enneigées,neige,"(1, 1, 1)",0.09,3,9,4.56,2.7
hargneuse,hargne,"(0, 1, 1)",1.12,2,9,2.88,2.21
grincheux,grincher,"(0, 1, 1)",2.16,2,9,0.0,2.94
grisaille,gris,"(0, 1, 1)",0.25,2,9,4.34,3.0
astéroïde,astre,"(0, 1, 1)",2.28,2,9,3.14,3.21
aphorisme,aphor,"(0, 1, 1)",0.04,2,9,0.0,2.41
archaïque,archa,"(0, 1, 1)",0.88,2,9,1.21,3.42
arnaqueur,arnaque,"(0, 1, 1)",1.15,2,9,3.93,2.68
arpentage,arpent,"(0, 1, 1)",0.2,2,9,2.09,2.46
artilleur,artill,"(0, 1, 1)",0.79,2,9,0.0,2.73
incomplet,complet,"(1, 1, 0)",1.14,2,9,4.66,3.28
inconfort,confort,"(1, 1, 0)",0.37,2,9,4.18,3.02
inconsolé,consoler,"(1, 1, 0)",0.0,2,9,3.61,1.23
incorrect,correct,"(1, 1, 0)",1.67,2,9,4.1,3.13
indiffère,différer,"(1, 1, 0)",0.47,2,9,3.13,2.22
indiscret,discret,"(1, 1, 0)",4.98,2,9,4.07,3.11
indomptée,dompter,"(1, 1, 0)",0.17,2,9,2.99,1.83
habitable,habiter,"(0, 1, 1)",0.34,2,9,3.9,3.18
habituait,habitude,"(0, 1, 1)",33.05,2,9,4.83,1.47
haïssable,haïr,"(0, 1, 1)",0.08,2,9,3.56,2.0
hardiesse,hardi,"(0, 1, 1)",0.46,2,9,2.97,2.68
hardiment,hardi,"(0, 1, 1)",1.2,2,9,2.97,2.4
aspérités,âpre,"(0, 1, 1)",0.06,2,9,3.05,2.56
animalier,animal,"(0, 1, 1)",0.32,2,9,4.61,3.14
animalité,animal,"(0, 1, 1)",0.01,2,9,4.61,2.45
annulaire,anneau,"(0, 1, 1)",0.56,2,9,4.05,2.93
entonnoir,tonne,"(1, 1, 1)",0.82,3,9,3.85,2.94
entraider,aide,"(1, 1, 1)",2.48,3,9,5.31,2.91
énumérait,numéro,"(1, 1, 1)",0.49,3,9,5.03,1.78
éradiquer,radic,"(1, 1, 1)",0.97,3,9,1.36,3.49
essouffle,souffle,"(1, 1, 1)",1.44,3,9,4.4,2.71
houppette,houppe,"(0, 1, 1)",0.02,2,9,1.99,1.79
herbeuses,herbe,"(0, 1, 1)",0.01,2,9,4.18,2.11
épicentre,centre,"(1, 1, 0)",0.53,2,9,5.39,2.92
hémicycle,cycle,"(1, 1, 0)",0.03,2,9,4.43,3.25
immodérés,modérer,"(1, 1, 0)",0.0,2,9,3.18,1.01
imparfait,parfait,"(1, 1, 0)",2.01,2,9,4.86,3.35
antillais,antilles,"(0, 1, 1)",0.22,2,9,3.79,3.11
alternant,alterne/er,"(0, 1, 1)",0.27,2,9,3.1,3.25
altruisme,autrui,"(0, 1, 1)",0.31,2,9,4.06,3.04
amandiers,amande,"(0, 1, 1)",0.27,2,9,3.4,2.57
amazonien,amazone,"(0, 1, 1)",0.07,2,9,3.18,2.27
amèrement,amer,"(0, 1, 1)",0.63,2,9,3.73,2.91
amidonnés,amidon,"(0, 1, 1)",0.04,2,9,3.13,1.29
amplitude,ample,"(0, 1, 1)",0.29,2,9,3.41,3.46
amusement,amuser,"(0, 1, 1)",3.88,2,9,4.18,3.37
ancestral,ancêtre,"(0, 1, 1)",2.13,2,9,3.59,3.02
indigence,indigent,"(0, 1, 1)",0.44,2,9,2.4,2.65
incarcéré,carcér,"(1, 1, 0)",1.44,2,9,0.0,3.33
hérétique,hérésie,"(0, 1, 1)",3.95,2,9,3.39,3.17
hochement,hocher,"(0, 1, 1)",0.1,2,9,2.35,2.3
anguleuse,angle,"(0, 1, 1)",0.62,2,9,4.46,2.03
aliénante,aliéner,"(0, 1, 1)",0.0,2,9,2.89,1.98
éventreur,ventre,"(1, 1, 1)",0.36,3,9,4.41,2.6
éviscérer,viscéres,"(1, 1, 1)",0.26,3,9,0.0,1.5
exorbités,orbite,"(1, 1, 1)",0.36,3,9,3.9,2.13
exproprié,propri,"(1, 1, 1)",0.11,3,9,1.64,2.29
illettrés,lettre,"(1, 1, 1)",0.37,3,9,4.92,2.93
illisible,lire,"(1, 1, 1)",0.82,3,9,5.22,3.06
allumette,allumer,"(0, 1, 1)",15.65,2,9,3.87,2.84
allumeuse,allumer,"(0, 1, 1)",1.02,2,9,3.87,2.47
infirmité,infirme,"(0, 1, 1)",0.83,2,9,3.14,2.81
hurlement,hurler,"(0, 1, 1)",4.59,2,9,3.77,2.86
hypnotisé,hypnose,"(0, 1, 1)",1.95,2,9,3.39,2.62
idyllique,idylle,"(0, 1, 1)",0.79,2,9,3.12,2.99
illusoire,illusion,"(0, 1, 1)",0.96,2,9,4.05,3.31
immensité,immense,"(0, 1, 1)",1.52,2,9,4.49,3.16
imminence,imminent,"(0, 1, 1)",0.12,2,9,3.37,2.84
immondice,immonde,"(0, 1, 1)",0.46,2,9,3.46,2.19
implorant,implorer,"(0, 1, 1)",0.87,2,9,2.8,2.48
importuné,importun,"(0, 1, 1)",2.93,2,9,2.27,2.24
imprimeur,imprimer,"(0, 1, 1)",1.01,2,9,3.93,3.46
incisives,inciser,"(0, 1, 1)",0.43,2,9,2.19,2.71
jalousait,jaloux,"(0, 1, 1)",13.36,2,9,4.12,1.2
infirmant,infirme,"(0, 1, 1)",0.01,2,9,3.14,1.81
entrelacs,lac,"(1, 1, 0)",0.31,2,9,4.67,2.69
entremets,mettre,"(1, 1, 0)",0.03,2,9,5.55,2.34
entremise,mise,"(1, 1, 0)",0.17,2,9,5.32,3.38
entretint,tenir,"(1, 1, 0)",0.0,2,9,4.89,2.35
entrouvre,ouvre,"(1, 1, 0)",0.2,2,9,4.79,2.37
agitateur,agiter,"(0, 1, 1)",1.71,2,9,3.35,2.71
agonisait,agonie,"(0, 1, 1)",0.78,2,9,3.47,1.83
agonisant,agonie,"(0, 1, 1)",0.82,2,9,3.47,2.63
impromptu,prompt,"(1, 1, 1)",0.28,3,9,3.3,2.7
imprudent,prud,"(1, 1, 1)",4.36,3,9,1.7,3.08
impudence,pudeur,"(1, 1, 1)",1.27,3,9,3.68,2.39
impudente,pudeur,"(1, 1, 1)",0.3,3,9,3.68,1.69
impudique,pudeur,"(1, 1, 1)",0.63,3,9,3.68,2.44
aguicheur,aguicher,"(0, 1, 1)",0.06,2,9,2.01,1.97
aigrement,aigre,"(0, 1, 1)",0.0,2,9,2.99,1.07
ingénuité,ingénu,"(0, 1, 1)",0.52,2,9,2.39,2.11
ingérence,ingérer,"(0, 1, 1)",0.21,2,9,2.93,3.46
injuriait,injure,"(0, 1, 1)",0.66,2,9,3.35,1.35
innocenté,innocent,"(0, 1, 1)",1.08999999999999,2,9,4.06,2.75
insinuant,insinuer,"(0, 1, 1)",0.25,2,9,3.02,2.53
insistant,insister,"(0, 1, 1)",1.13,2,9,3.73,3.44
insolence,insolent,"(0, 1, 1)",2.75,2,9,3.2,3.23
irritable,irriter,"(0, 1, 1)",1.56,2,9,2.87,2.85
isolateur,isoler,"(0, 1, 1)",0.0,2,9,3.78,1.84
isolément,isoler,"(0, 1, 1)",0.14,2,9,3.78,2.63
aiguillon,aiguille,"(0, 1, 1)",0.35,2,9,3.9,2.91
acétylène,acétyl,"(0, 1, 1)",0.18,2,9,1.68,2.42
admiratif,admirer,"(0, 1, 1)",0.28,2,9,3.9,2.9
adoration,adorer,"(0, 1, 1)",0.88,2,9,3.67,3.42
adulation,aduler,"(0, 1, 1)",0.16,2,9,1.93,2.12
adversité,adverse,"(0, 1, 1)",1.27,2,9,3.74,3.17
affinités,affin,"(0, 1, 1)",0.62,2,9,1.9,3.46
disparais,parer,"(1, 1, 0)",136.26,2,9,3.3,2.68
disséminé,séminé,"(1, 1, 0)",0.03,2,9,0.0,2.39
disséquée,séquée,"(1, 1, 0)",0.07,2,9,0.0,1.83
emplâtres,plâtre,"(1, 1, 0)",0.03,2,9,3.64,1.53
jardinage,jardin,"(0, 1, 1)",1.65,2,9,4.67,3.33
jardinent,jardin,"(0, 1, 1)",0.01,2,9,4.67,1.32
agacement,agacer,"(0, 1, 1)",0.21,2,9,3.03,2.95
abjection,abject,"(0, 1, 1)",0.37,2,9,2.94,2.25
aboiement,aboi,"(0, 1, 1)",0.44,2,9,1.35,2.41
absentait,absent,"(0, 1, 1)",4.1,2,9,4.09,1.8
inaudible,audio,"(1, 1, 1)",5.34,3,9,4.07,2.92
incessant,céder,"(1, 1, 1)",1.79,3,9,4.08,3.01
incorporé,corps,"(1, 1, 1)",1.03,3,9,5.35,3.22
incrédule,créd,"(1, 1, 1)",0.7,3,9,1.17,2.8
incurable,cure,"(1, 1, 1)",2.7,3,9,3.97,3.16
incursion,curs,"(1, 1, 1)",0.49,3,9,1.46,3.17
incurvées,courbe,"(1, 1, 1)",0.0,3,9,4.09,2.12
indécence,décent,"(1, 1, 1)",0.28,3,9,3.27,2.97
indicible,dic,"(1, 1, 1)",0.83,3,9,2.47,2.85
indignité,digne,"(1, 1, 1)",0.47,3,9,4.4,2.93
absurdité,absurde,"(0, 1, 1)",1.44,2,9,4.08,3.43
joignable,joindre,"(0, 1, 1)",0.6,2,9,4.22,2.94
jongleurs,jongler,"(0, 1, 1)",0.12,2,9,3.02,2.57
jugulaire,jugule,"(0, 1, 1)",0.9,2,9,1.22,2.68
labourage,labourer,"(0, 1, 1)",0.14,2,9,2.68,2.14
laboureur,labourer,"(0, 1, 1)",0.19,2,9,2.68,2.73
lâchement,lâcher,"(0, 1, 1)",1.07,2,9,4.2,2.94
lacrymale,larme,"(0, 1, 1)",0.14,2,9,3.58,1.82
lituanien,lithuanie,"(0, 1, 1)",0.44,2,9,1.89,2.71
lancinant,lancin,"(0, 1, 1)",0.58,2,9,0.0,2.28
lapidaire,lapider,"(0, 1, 1)",0.02,2,9,2.48,2.82
largesses,large,"(0, 1, 1)",0.34,2,9,4.91,2.84
laryngite,larynx,"(0, 1, 1)",0.27,2,9,2.77,2.19
lassitude,las,"(0, 1, 1)",1.57,2,9,4.22,3.2
latiniste,latin,"(0, 1, 1)",0.02,2,9,4.31,2.03
lépreuses,lèpre,"(0, 1, 1)",2.84,2,9,2.89,1.45
indolence,douleur,"(1, 1, 1)",0.27,3,9,4.61,2.28
indolente,douleur,"(1, 1, 1)",0.13,3,9,4.61,1.77
inducteur,duct,"(1, 1, 1)",0.02,3,9,1.79,2.13
induction,duct,"(1, 1, 1)",0.43,3,9,1.79,3.34
inflexion,flex,"(1, 1, 1)",0.24,3,9,3.01,2.91
infortuné,fortune,"(1, 1, 1)",0.73,3,9,4.41,2.44
ingéniait,génie,"(1, 1, 1)",0.0,3,9,4.6,1.23
ingénieux,génie,"(1, 1, 1)",2.9,3,9,4.6,3.29
voltigeur,voltige,"(0, 1, 1)",0.15,2,9,2.94,2.86
vulgarité,vulgaire,"(0, 1, 1)",1.59,2,9,3.93,3.18
wagonnets,wagon,"(0, 1, 1)",0.14,2,9,3.68,2.04
malléable,malléer,"(0, 1, 1)",0.25,2,9,0.0,2.79
déportait,porter,"(1, 1, 0)",3.95,2,9,4.98,1.25
dépossédé,posséder,"(1, 1, 0)",0.29,2,9,3.98,2.65
désemparé,emparer,"(1, 1, 0)",1.73,2,9,3.8,2.74
désespère,espérer,"(1, 1, 0)",2.59999999999999,2,9,4.38,3.21
desservir,servir,"(1, 1, 0)",0.07,2,9,4.79,3.27
